GEO.id,GEO.id2,GEO.display-label,HC01_EST_VC02,HC01_MOE_VC02,HC02_EST_VC02,HC02_MOE_VC02,HC01_EST_VC04,HC01_MOE_VC04,HC02_EST_VC04,HC02_MOE_VC04,HC01_EST_VC05,HC01_MOE_VC05,HC02_EST_VC05,HC02_MOE_VC05,HC01_EST_VC06,HC01_MOE_VC06,HC02_EST_VC06,HC02_MOE_VC06,HC01_EST_VC07,HC01_MOE_VC07,HC02_EST_VC07,HC02_MOE_VC07,HC01_EST_VC08,HC01_MOE_VC08,HC02_EST_VC08,HC02_MOE_VC08,HC01_EST_VC09,HC01_MOE_VC09,HC02_EST_VC09,HC02_MOE_VC09,HC01_EST_VC10,HC01_MOE_VC10,HC02_EST_VC10,HC02_MOE_VC10,HC01_EST_VC12,HC01_MOE_VC12,HC02_EST_VC12,HC02_MOE_VC12,HC01_EST_VC13,HC01_MOE_VC13,HC02_EST_VC13,HC02_MOE_VC13,HC01_EST_VC16,HC01_MOE_VC16,HC02_EST_VC16,HC02_MOE_VC16,HC01_EST_VC17,HC01_MOE_VC17,HC02_EST_VC17,HC02_MOE_VC17,HC01_EST_VC18,HC01_MOE_VC18,HC02_EST_VC18,HC02_MOE_VC18,HC01_EST_VC19,HC01_MOE_VC19,HC02_EST_VC19,HC02_MOE_VC19,HC01_EST_VC22,HC01_MOE_VC22,HC02_EST_VC22,HC02_MOE_VC22,HC01_EST_VC23,HC01_MOE_VC23,HC02_EST_VC23,HC02_MOE_VC23,HC01_EST_VC24,HC01_MOE_VC24,HC02_EST_VC24,HC02_MOE_VC24,HC01_EST_VC25,HC01_MOE_VC25,HC02_EST_VC25,HC02_MOE_VC25,HC01_EST_VC26,HC01_MOE_VC26,HC02_EST_VC26,HC02_MOE_VC26,HC01_EST_VC27,HC01_MOE_VC27,HC02_EST_VC27,HC02_MOE_VC27,HC01_EST_VC30,HC01_MOE_VC30,HC02_EST_VC30,HC02_MOE_VC30,HC01_EST_VC31,HC01_MOE_VC31,HC02_EST_VC31,HC02_MOE_VC31,HC01_EST_VC32,HC01_MOE_VC32,HC02_EST_VC32,HC02_MOE_VC32,HC01_EST_VC33,HC01_MOE_VC33,HC02_EST_VC33,HC02_MOE_VC33,HC01_EST_VC34,HC01_MOE_VC34,HC02_EST_VC34,HC02_MOE_VC34,HC01_EST_VC35,HC01_MOE_VC35,HC02_EST_VC35,HC02_MOE_VC35,HC01_EST_VC36,HC01_MOE_VC36,HC02_EST_VC36,HC02_MOE_VC36,HC01_EST_VC39,HC01_MOE_VC39,HC02_EST_VC39,HC02_MOE_VC39,HC01_EST_VC40,HC01_MOE_VC40,HC02_EST_VC40,HC02_MOE_VC40,HC01_EST_VC41,HC01_MOE_VC41,HC02_EST_VC41,HC02_MOE_VC41
8600000US95377,95377,ZCTA5 95377,8792,338,96440,4538,55.8,3.6,94063,7531,7.3,1.8,95673,23963,0.1,0.2,-,**,20.5,2.7,103047,17459,1.4,1.0,124545,100027,6.4,2.1,76313,32788,8.4,2.3,108500,16957,27.9,3.7,88647,11544,37.0,3.3,100519,11708,1.1,1.0,41979,12104,41.9,3.8,96428,6718,48.6,3.6,101597,13572,8.5,2.0,74531,12804,7797,378,97262,4092,60.1,3.8,96280,9758,39.9,3.8,98167,9038,82.6,3.4,102561,9975,11.3,3.0,58193,13180,6.1,2.0,93185,16607,995,173,59375,33377,41.8,14.1,55889,13116,29.9,13.3,50417,20963,11.9,6.3,57278,53849,58.2,14.1,76992,37572,35.5,11.5,80552,25528,22.7,11.7,-,**,26.1,(X),(X),(X),25.5,(X),(X),(X),19.5,(X),(X),(X)
8600000US95379,95379,ZCTA5 95379,1469,215,52514,13612,84.0,7.6,52853,12648,0.0,2.2,-,**,4.1,2.4,50833,30183,1.0,1.5,-,**,0.0,2.2,-,**,3.3,5.3,-,**,7.6,5.8,-,**,8.6,7.0,13581,8166,79.0,8.8,53845,10384,1.8,2.8,-,**,29.5,11.9,69347,36159,42.1,11.7,50536,42325,26.5,9.2,39706,16247,981,159,60099,16775,29.9,13.5,55625,55137,70.1,13.5,60658,22900,67.4,14.3,54606,27031,19.8,10.1,-,**,12.8,11.3,-,**,488,165,-,**,66.2,19.8,-,**,65.6,19.6,-,**,0.6,1.0,-,**,33.8,19.8,65489,50781,16.4,15.5,-,**,17.4,14.7,86060,13949,43.2,(X),(X),(X),45.8,(X),(X),(X),28.5,(X),(X),(X)
8600000US95380,95380,ZCTA5 95380,14083,345,41302,1925,83.9,1.9,41945,2794,2.5,1.0,27266,23267,0.8,0.4,35898,7989,2.6,0.7,39750,12443,0.4,0.4,-,**,7.2,1.3,41580,3577,2.5,0.7,34219,22571,38.6,1.7,40071,3320,53.4,2.0,46045,5490,3.3,0.9,35764,8921,36.5,2.4,45326,6052,37.9,2.4,50780,3750,22.3,1.5,29211,3087,9946,406,51060,2670,53.4,2.9,45545,6754,46.6,2.9,55275,3594,66.1,3.2,62619,4766,23.3,2.7,26519,6701,10.6,2.0,38508,10318,4137,377,25047,2571,57.8,5.1,24743,3931,47.1,4.8,20444,7360,10.7,2.8,50446,11168,42.2,5.1,25383,3602,31.2,4.7,21382,3797,11.0,3.2,43250,11368,34.4,(X),(X),(X),34.6,(X),(X),(X),32.4,(X),(X),(X)
8600000US95382,95382,ZCTA5 95382,12922,406,66116,3678,85.4,2.4,65443,4622,1.6,1.0,46846,31340,0.1,0.2,-,**,7.0,1.7,86442,63582,0.0,0.3,-,**,3.7,1.4,-,**,2.1,1.1,74583,47514,18.7,2.6,62852,14443,71.1,2.8,66999,5233,3.9,1.3,17065,14280,32.8,2.3,80076,9587,39.1,2.5,80246,9815,24.2,2.1,35898,6565,9104,397,75456,4149,43.8,3.2,81484,5241,56.2,3.2,72443,5302,78.6,3.5,88125,4380,13.9,3.1,44136,8718,7.5,2.6,56940,24000,3818,401,35059,6072,59.5,6.5,26735,7282,48.0,6.8,24391,6810,11.5,5.3,31250,13355,40.5,6.5,51446,10561,31.2,6.1,50000,9696,9.3,4.1,67794,29475,31.6,(X),(X),(X),30.6,(X),(X),(X),29.5,(X),(X),(X)
8600000US95383,95383,ZCTA5 95383,1538,268,47273,10279,96.9,3.4,45938,13375,0.0,2.1,-,**,0.0,2.1,-,**,0.0,2.1,-,**,0.0,2.1,-,**,0.0,2.1,-,**,3.1,3.4,-,**,2.8,3.1,-,**,95.8,4.2,46449,12112,6.6,6.6,-,**,10.1,7.1,-,**,50.2,11.5,52019,24755,33.1,9.6,32477,21650,1041,205,51250,22474,24.5,12.1,-,**,75.5,12.1,49963,17714,77.5,12.1,65440,20673,16.9,10.3,37440,33736,5.6,8.6,-,**,497,189,40475,19330,52.3,17.8,32375,22785,38.0,17.2,34917,28318,14.3,15.4,-,**,47.7,17.8,41325,34430,47.7,17.8,41325,34430,0.0,6.3,-,**,40.1,(X),(X),(X),44.9,(X),(X),(X),18.9,(X),(X),(X)
8600000US95385,95385,ZCTA5 95385,185,68,40486,17734,94.1,8.8,36875,15029,0.0,16.1,-,**,0.0,16.1,-,**,0.0,16.1,-,**,0.0,16.1,-,**,0.0,16.1,-,**,5.9,8.8,-,**,11.4,17.1,-,**,82.7,18.3,41181,18059,5.9,8.8,-,**,36.8,21.9,31700,5527,40.0,21.5,82188,65658,17.3,14.1,29688,27439,110,55,-,**,35.5,34.0,-,**,64.5,34.0,105703,74883,92.7,13.2,-,**,0.0,25.2,-,**,7.3,13.2,-,**,75,45,35156,19822,41.3,29.4,52031,27612,16.0,19.5,-,**,25.3,25.4,-,**,58.7,29.4,31750,5906,58.7,29.4,31750,5906,0.0,33.5,-,**,36.2,(X),(X),(X),53.6,(X),(X),(X),10.7,(X),(X),(X)
8600000US95386,95386,ZCTA5 95386,2912,188,52695,6012,76.7,4.8,56416,4261,1.4,1.2,-,**,0.0,1.1,-,**,3.3,2.3,41638,30109,0.3,0.5,-,**,15.0,3.9,42951,9744,3.3,2.2,88913,1179,35.1,4.6,42793,5520,59.2,5.1,61474,9430,1.6,1.4,-,**,36.3,4.4,53155,13939,44.9,4.9,58173,11112,17.2,3.4,41354,9319,2441,151,55285,3805,57.2,5.6,52661,9478,42.8,5.6,57174,11154,78.4,5.1,70075,11760,13.9,3.6,24013,19767,7.7,3.9,33250,21446,471,147,28601,12153,39.9,13.5,18289,5628,28.9,12.4,17292,5419,11.0,8.2,-,**,60.1,13.5,44531,19171,38.2,15.4,35417,17274,21.9,13.6,52458,27135,34.5,(X),(X),(X),34.7,(X),(X),(X),26.5,(X),(X),(X)
8600000US95387,95387,ZCTA5 95387,124,54,21579,16715,86.3,15.5,20461,15100,0.0,22.8,-,**,0.0,22.8,-,**,0.0,22.8,-,**,0.0,22.8,-,**,13.7,15.5,-,**,0.0,22.8,-,**,86.3,14.2,20461,11517,13.7,14.2,-,**,5.6,9.1,-,**,57.3,27.5,-,**,37.1,26.5,28500,17911,0.0,22.8,-,**,116,54,21053,12293,77.6,19.1,16979,9336,22.4,19.1,68571,57553,50.9,24.4,35060,19019,49.1,24.4,15260,11999,0.0,24.1,-,**,8,13,-,**,100.0,100.0,-,**,100.0,100.0,-,**,0.0,100.0,-,**,0.0,100.0,-,**,0.0,100.0,-,**,0.0,100.0,-,**,29.8,(X),(X),(X),25.0,(X),(X),(X),100.0,(X),(X),(X)
8600000US95388,95388,ZCTA5 95388,3751,185,42705,3464,51.3,5.0,44528,8397,2.0,1.7,-,**,0.6,0.7,-,**,4.4,1.9,38482,15882,0.8,1.0,-,**,40.4,4.6,41439,2686,0.6,0.6,44219,30249,58.8,3.7,41366,2362,33.8,4.1,49729,9966,6.7,2.7,40625,6408,35.5,4.0,40391,2696,39.7,3.7,58472,13247,18.1,2.8,39750,14185,3049,211,47946,6426,54.2,4.8,43348,3577,45.8,4.8,54628,8946,73.3,4.4,52745,7376,15.6,3.2,20921,11685,11.1,3.4,47819,12141,702,167,26250,5246,50.0,11.3,27150,4564,35.8,10.0,23977,11543,14.2,8.4,30326,5246,50.0,11.3,24323,20220,42.3,12.0,23385,12499,7.7,6.5,35900,17427,41.0,(X),(X),(X),39.1,(X),(X),(X),44.3,(X),(X),(X)
8600000US95389,95389,ZCTA5 95389,350,83,39516,18602,96.3,4.7,38992,14245,0.0,8.9,-,**,0.0,8.9,-,**,0.6,1.3,-,**,0.0,8.9,-,**,3.1,4.7,-,**,0.0,8.9,-,**,3.1,4.7,-,**,96.3,4.7,38992,14245,4.3,5.3,-,**,55.4,14.7,37059,10202,28.0,11.8,48958,30467,12.3,8.4,-,**,202,66,62000,43020,68.3,17.8,-,**,31.7,17.8,83750,48661,63.4,13.9,120250,53406,21.8,8.7,-,**,14.9,13.8,-,**,148,66,34861,14345,32.4,22.7,48594,36157,18.9,18.1,-,**,13.5,17.0,-,**,67.6,22.7,33889,14464,67.6,22.7,33889,14464,0.0,19.6,-,**,26.6,(X),(X),(X),24.3,(X),(X),(X),29.7,(X),(X),(X)
8600000US95391,95391,ZCTA5 95391,3886,385,117804,5023,38.3,7.4,108172,14177,9.9,4.2,120187,51641,0.9,1.5,-,**,31.7,6.6,132383,16869,0.8,1.4,-,**,3.2,3.5,126390,8784,15.2,7.5,109670,32175,16.4,6.4,119174,15152,31.6,6.3,115160,16904,0.6,1.1,-,**,54.9,5.5,120849,6251,39.0,6.2,108620,21934,5.5,3.0,111667,106435,3411,390,118512,4474,61.2,8.0,117973,5763,38.8,8.0,118859,23212,85.4,7.8,121464,6686,6.1,5.6,10344,6342,8.5,5.2,117714,23120,475,260,65568,40769,30.1,23.6,-,**,16.0,16.6,52200,40433,14.1,16.5,-,**,69.9,23.6,64780,63012,46.5,27.8,-,**,23.4,25.2,-,**,21.6,(X),(X),(X),22.7,(X),(X),(X),6.9,(X),(X),(X)
8600000US95401,95401,ZCTA5 95401,13421,325,56932,3995,80.5,2.4,60028,2958,1.9,0.9,-,**,0.6,0.3,108750,37437,3.2,0.8,41750,33880,0.4,0.3,140720,102651,11.2,2.0,50536,7144,2.3,1.0,63636,23639,26.1,1.9,49792,3263,66.5,2.2,61565,2479,4.1,1.4,33551,4313,37.3,2.1,60310,6548,38.7,2.4,69005,4806,19.9,1.6,42604,9476,8688,365,61875,2563,49.5,3.7,55290,8085,50.5,3.7,68044,8326,70.0,3.5,76765,5141,22.0,3.2,40387,8557,8.0,2.1,50987,6675,4733,409,41394,4097,53.4,5.5,36186,6616,43.1,5.0,30683,2422,10.3,2.7,80476,18449,46.6,5.5,51070,3109,27.6,5.4,34674,7618,19.0,4.4,71314,4203,34.5,(X),(X),(X),31.6,(X),(X),(X),32.3,(X),(X),(X)
8600000US95403,95403,ZCTA5 95403,17336,393,64236,3446,78.0,2.0,67439,5294,2.0,0.7,59096,11744,1.2,0.9,54718,24550,5.2,1.1,74050,14059,0.1,0.1,-,**,9.0,1.6,48488,4179,4.5,1.2,46154,35661,18.0,2.0,51325,3783,70.6,2.1,69883,4835,3.0,1.0,37382,10735,31.4,2.3,64072,8326,40.4,2.2,75924,6836,25.1,1.9,53614,9054,10710,408,70956,5065,44.2,2.6,57500,6762,55.8,2.6,78715,5833,66.5,3.3,92601,6028,22.6,3.0,41875,6469,11.0,2.4,48858,5728,6626,470,45907,2598,57.5,4.1,43449,6968,51.0,4.5,38105,8715,6.4,1.7,83095,28933,42.5,4.1,47349,11675,30.0,4.3,42730,3879,12.5,3.3,80417,34374,29.0,(X),(X),(X),28.7,(X),(X),(X),25.5,(X),(X),(X)
8600000US95404,95404,ZCTA5 95404,16357,457,69230,4780,83.1,2.2,69681,5108,1.3,0.5,-,**,1.4,0.7,66806,48247,3.2,1.0,104353,50398,0.4,0.4,115000,67997,5.8,1.5,54018,20944,4.9,1.1,42500,9718,14.1,2.0,48908,10222,76.9,2.3,72585,6425,3.1,0.9,17027,6379,28.9,2.5,68581,6342,41.6,2.7,82160,6310,26.5,2.0,57401,5186,9563,453,90164,6582,41.9,3.0,80542,5257,58.1,3.0,98378,7933,78.3,3.0,101933,6667,14.2,2.3,34844,12834,7.5,1.9,60804,17881,6794,479,46240,5692,55.4,4.2,42446,5996,44.2,4.4,38081,8629,11.2,2.5,82396,18410,44.6,4.2,49805,10806,31.6,4.0,38314,7019,13.1,2.9,84286,21318,28.8,(X),(X),(X),29.1,(X),(X),(X),25.3,(X),(X),(X)
8600000US95405,95405,ZCTA5 95405,8463,312,75974,5133,85.4,2.7,79054,6724,2.1,1.1,68083,61854,0.3,0.4,-,**,4.4,1.5,96250,40400,0.4,0.5,-,**,3.2,1.4,33179,12796,4.2,1.9,46979,40298,8.4,2.1,-,**,82.2,2.9,79038,6675,1.3,0.8,58750,20614,24.9,2.9,79971,12205,44.0,2.9,87972,7339,29.8,2.5,55532,6740,5585,362,88523,7727,39.0,3.6,90000,21450,61.0,3.6,88375,7363,76.9,4.3,102722,8690,17.6,4.2,53516,3037,5.5,2.0,61607,36992,2878,331,49907,6094,62.6,6.2,48681,5663,50.9,6.5,42107,8493,11.7,4.4,91375,29799,37.4,6.2,55938,20435,25.8,5.9,35357,21254,11.6,3.4,104844,33610,25.1,(X),(X),(X),24.7,(X),(X),(X),22.6,(X),(X),(X)
8600000US95407,95407,ZCTA5 95407,12304,330,54715,2813,64.2,3.7,54741,5204,3.0,1.1,65674,11403,3.5,1.2,53884,38020,5.5,1.2,58750,12153,0.3,0.3,-,**,18.1,2.7,52732,10361,5.5,1.5,55265,16366,40.9,2.3,53001,4302,46.7,2.8,54652,5934,3.1,1.2,21816,7317,44.9,2.7,55738,4476,39.1,3.0,60245,5643,12.8,1.8,44141,4983,8263,417,56539,4637,57.3,3.5,50412,4671,42.7,3.5,69731,8172,62.9,3.9,68328,5519,23.8,3.4,31348,4494,13.3,2.6,51646,7044,4041,411,41155,6021,47.1,4.8,31150,6242,33.4,4.5,24395,8544,13.7,4.2,56000,6113,52.9,4.8,46957,5292,33.6,5.5,41151,10236,19.4,4.8,69773,25296,34.1,(X),(X),(X),30.6,(X),(X),(X),33.9,(X),(X),(X)
8600000US95409,95409,ZCTA5 95409,11992,346,67550,3363,89.1,1.7,67689,3507,1.0,0.6,83750,49336,0.6,0.4,90724,54351,3.3,0.9,93036,78793,0.0,0.3,-,**,2.6,1.1,31417,3523,3.3,1.3,75179,26071,8.4,1.5,57383,10962,84.4,2.0,67663,3544,1.4,0.7,46346,24343,19.8,2.1,68578,10219,31.4,2.0,85040,11371,47.4,2.2,56649,4890,6961,307,90093,7921,35.8,2.9,73900,21122,64.2,2.9,92359,7080,81.8,2.9,103647,6807,12.3,2.4,39643,9546,5.9,2.2,40750,21947,5031,366,44075,3221,65.4,3.7,40387,3430,55.9,3.3,34875,8387,9.5,2.4,69625,13709,34.6,3.7,48802,4410,27.4,3.6,45591,4744,7.3,2.4,87500,31976,28.6,(X),(X),(X),28.0,(X),(X),(X),27.8,(X),(X),(X)
8600000US95410,95410,ZCTA5 95410,375,99,39943,16207,90.9,10.1,44250,14885,0.0,8.3,-,**,0.0,8.3,-,**,0.0,8.3,-,**,0.0,8.3,-,**,0.0,8.3,-,**,9.1,10.1,-,**,8.3,8.3,-,**,82.7,12.2,44167,14261,0.0,8.3,-,**,25.1,15.7,36574,22577,43.7,17.2,47143,25916,31.2,14.5,-,**,188,79,53611,23626,26.6,23.0,35926,8296,73.4,23.0,65833,35646,80.9,18.7,54444,22007,11.2,14.1,-,**,8.0,13.1,-,**,187,80,26103,18901,38.5,23.9,12500,8559,38.5,23.9,12500,8559,0.0,15.9,-,**,61.5,23.9,44417,27077,32.1,23.3,-,**,29.4,24.9,-,**,36.5,(X),(X),(X),37.8,(X),(X),(X),35.3,(X),(X),(X)
8600000US95412,95412,ZCTA5 95412,146,45,67708,18743,63.0,19.5,73289,33614,0.0,19.8,-,**,11.6,7.1,24250,9532,0.0,19.8,-,**,0.0,19.8,-,**,25.3,17.9,67250,59555,0.0,19.8,-,**,25.3,17.9,67250,59555,63.0,19.5,73289,33614,2.1,4.0,-,**,36.3,20.8,41518,39252,38.4,17.7,68750,16809,23.3,15.8,96250,71293,120,48,65938,33259,34.2,21.6,-,**,65.8,21.6,67083,26665,85.0,17.3,68333,14637,13.3,17.4,-,**,1.7,2.5,-,**,26,17,-,**,46.2,36.1,-,**,0.0,58.2,-,**,46.2,36.1,-,**,53.8,36.1,-,**,38.5,35.9,-,**,15.4,25.0,-,**,33.6,(X),(X),(X),33.3,(X),(X),(X),34.6,(X),(X),(X)
8600000US95415,95415,ZCTA5 95415,488,83,32826,9240,88.9,8.1,36458,6577,0.0,6.4,-,**,1.6,2.5,-,**,0.0,6.4,-,**,0.0,6.4,-,**,6.8,6.5,-,**,2.7,4.3,-,**,43.0,10.9,27396,10934,49.4,11.1,47875,19131,4.3,5.7,-,**,26.0,11.1,31607,16354,40.8,11.6,34196,19117,28.9,9.5,35313,19564,319,71,35104,6249,47.0,16.4,28214,11267,53.0,16.4,42083,15393,71.8,13.3,42361,6870,12.5,11.3,-,**,15.7,11.6,27857,12160,169,64,23482,10934,29.0,15.7,20750,9423,29.0,15.7,20750,9423,0.0,17.4,-,**,71.0,15.7,-,**,63.9,16.8,-,**,7.1,6.7,-,**,30.9,(X),(X),(X),32.6,(X),(X),(X),27.8,(X),(X),(X)
8600000US95417,95417,ZCTA5 95417,123,73,71047,7386,90.2,12.4,70950,13422,0.0,22.9,-,**,0.0,22.9,-,**,0.0,22.9,-,**,0.0,22.9,-,**,0.0,22.9,-,**,9.8,12.4,-,**,0.0,22.9,-,**,90.2,12.4,70950,13422,9.8,12.4,-,**,20.3,30.5,-,**,8.1,12.2,-,**,61.8,31.4,83000,61305,48,35,57333,15867,0.0,42.8,-,**,100.0,42.8,57333,15867,75.0,30.9,56333,17744,0.0,42.8,-,**,25.0,30.9,-,**,75,61,83125,64122,86.7,29.0,-,**,53.3,42.7,-,**,33.3,48.5,-,**,13.3,29.0,-,**,13.3,29.0,-,**,0.0,33.5,-,**,17.9,(X),(X),(X),45.8,(X),(X),(X),0.0,(X),(X),(X)
8600000US95420,95420,ZCTA5 95420,273,98,68828,43466,76.9,20.3,-,**,0.0,11.2,-,**,5.1,8.7,-,**,17.9,20.1,-,**,0.0,11.2,-,**,0.0,11.2,-,**,0.0,11.2,-,**,14.3,15.6,-,**,67.8,21.9,54180,46225,0.0,11.2,-,**,32.2,22.6,-,**,46.5,23.5,100740,60095,21.2,18.7,-,**,202,116,71373,31388,25.2,33.6,-,**,74.8,33.6,100128,79162,74.8,33.6,100128,79162,0.0,14.8,-,**,25.2,33.6,-,**,71,61,25101,19915,47.9,52.1,-,**,47.9,52.1,-,**,0.0,34.8,-,**,52.1,52.1,-,**,0.0,34.8,-,**,52.1,52.1,-,**,48.0,(X),(X),(X),46.5,(X),(X),(X),52.1,(X),(X),(X)
8600000US95421,95421,ZCTA5 95421,666,89,56458,8428,91.3,5.3,57500,7747,0.9,1.0,-,**,0.0,4.8,-,**,0.8,1.2,-,**,0.0,4.8,-,**,2.6,3.8,-,**,4.5,3.1,-,**,6.6,5.0,-,**,87.5,6.1,54861,14053,0.0,4.8,-,**,12.8,5.7,50515,17014,50.0,7.0,60547,8026,37.2,6.2,55208,21601,323,60,73750,17824,23.8,10.1,52279,47903,76.2,10.1,76667,13502,87.0,6.9,70938,20057,12.1,6.6,98750,52780,0.9,2.0,-,**,343,71,35417,9134,52.8,9.7,34911,22447,42.6,10.2,34107,25087,10.2,5.8,-,**,47.2,9.7,35556,9807,35.9,10.1,32969,8945,11.4,5.5,58125,35057,36.2,(X),(X),(X),37.5,(X),(X),(X),35.0,(X),(X),(X)
8600000US95422,95422,ZCTA5 95422,6496,332,25506,1338,77.6,3.1,26288,2383,4.8,1.9,25788,5016,2.7,1.2,-,**,0.2,0.3,-,**,0.6,1.0,-,**,10.4,2.5,24261,4587,3.7,1.4,25917,12037,15.4,2.4,24811,3923,72.7,2.9,26067,2310,4.7,2.2,28277,19414,25.3,2.9,25861,4168,42.9,3.4,24169,2588,27.1,2.8,26514,1943,3415,249,29869,2864,47.6,5.1,26281,3351,52.4,5.1,32979,2771,51.1,5.7,36951,8530,35.4,5.6,25581,3797,13.4,4.1,23708,11789,3081,370,18438,2499,46.8,6.5,17997,3281,40.1,6.0,15769,3096,6.7,3.2,26985,4046,53.2,6.5,18947,4407,40.4,5.8,16423,3405,12.8,4.3,31469,8524,44.9,(X),(X),(X),48.2,(X),(X),(X),39.2,(X),(X),(X)
8600000US95423,95423,ZCTA5 95423,1614,202,29654,4658,88.8,5.1,30614,5079,1.5,2.5,-,**,3.8,2.7,-,**,1.1,1.7,-,**,0.0,2.0,-,**,1.6,2.3,-,**,3.2,2.7,88092,71201,6.3,3.2,24097,19530,87.3,5.2,30432,4852,4.9,4.5,-,**,14.8,5.8,-,**,45.1,7.5,30000,7524,35.2,7.0,31400,8169,923,166,33973,15489,30.1,9.2,-,**,69.9,9.2,39464,20623,66.8,10.1,38036,17846,17.6,8.0,18681,4683,15.6,8.8,51000,21089,691,166,25540,5837,41.0,12.6,24083,7691,34.0,11.6,21023,16603,6.9,5.5,25278,3824,59.0,12.6,26442,10559,38.6,10.9,20855,14878,20.4,10.2,27721,22489,33.7,(X),(X),(X),27.5,(X),(X),(X),42.0,(X),(X),(X)
8600000US95425,95425,ZCTA5 95425,4009,241,60283,6180,84.4,4.2,58680,5548,1.2,1.2,-,**,1.7,1.3,53452,17809,1.2,1.1,195987,113967,0.0,0.8,-,**,8.8,3.7,72826,19978,2.7,2.1,113125,50200,25.2,4.3,62589,16285,70.0,4.4,59729,5869,4.2,2.4,52734,15705,25.6,4.0,71852,11490,38.0,3.7,76534,19136,32.2,3.5,44063,6385,2722,208,64715,9654,40.8,5.0,63705,14891,59.2,5.0,65491,11424,84.0,4.5,71466,11563,9.4,3.5,35221,9451,6.6,3.1,42422,39271,1287,252,41033,13555,61.3,9.7,34395,7580,49.5,10.0,29766,13014,11.8,4.8,59688,15721,38.7,9.7,61121,22776,26.3,7.9,40217,19043,12.4,7.3,111229,12889,29.7,(X),(X),(X),27.8,(X),(X),(X),30.2,(X),(X),(X)
8600000US95426,95426,ZCTA5 95426,605,146,64821,30032,100.0,5.2,64821,30032,0.0,5.2,-,**,0.0,5.2,-,**,0.0,5.2,-,**,0.0,5.2,-,**,0.0,5.2,-,**,0.0,5.2,-,**,0.0,5.2,-,**,100.0,5.2,64821,30032,0.0,5.2,-,**,26.4,12.7,-,**,44.3,14.9,65313,22167,29.3,14.6,44844,43217,482,147,71071,19621,42.3,17.1,63929,51998,57.7,17.1,73571,24081,69.1,15.6,82218,13102,20.3,14.9,-,**,10.6,7.6,-,**,123,88,-,**,13.8,14.3,-,**,5.7,9.2,-,**,8.1,15.2,-,**,86.2,14.3,-,**,65.0,29.5,-,**,21.1,31.1,-,**,55.7,(X),(X),(X),52.1,(X),(X),(X),35.8,(X),(X),(X)
8600000US95427,95427,ZCTA5 95427,142,63,-,**,92.3,12.4,-,**,0.0,20.3,-,**,7.7,12.4,-,**,0.0,20.3,-,**,0.0,20.3,-,**,0.0,20.3,-,**,0.0,20.3,-,**,7.7,12.4,-,**,92.3,12.4,-,**,0.0,20.3,-,**,19.7,19.5,-,**,59.9,25.4,-,**,20.4,21.7,-,**,64,43,-,**,0.0,37.0,-,**,100.0,37.0,-,**,100.0,37.0,-,**,0.0,37.0,-,**,0.0,37.0,-,**,78,56,-,**,43.6,37.1,-,**,43.6,37.1,-,**,0.0,32.7,-,**,56.4,37.1,-,**,56.4,37.1,-,**,0.0,32.7,-,**,27.5,(X),(X),(X),43.8,(X),(X),(X),14.1,(X),(X),(X)
8600000US95428,95428,ZCTA5 95428,929,89,30942,5567,68.0,7.6,27063,7469,0.8,0.9,31250,13699,18.2,5.3,29375,16488,0.0,3.4,-,**,0.4,0.7,-,**,2.9,3.2,-,**,9.7,6.1,38974,7313,10.5,5.2,25147,7042,60.4,8.2,30523,8219,0.5,0.6,-,**,35.1,9.5,26439,10814,34.6,8.7,31789,4159,29.8,7.7,31528,9518,565,116,34886,5393,39.1,13.0,35602,21272,60.9,13.0,34355,7393,58.4,11.4,37105,5244,23.5,9.3,23672,8327,18.1,8.7,35625,26081,364,89,19894,2304,40.4,12.4,21182,1825,31.6,11.1,20980,1688,8.8,8.2,41000,37659,59.6,12.4,19033,3792,54.1,12.3,18656,2715,5.5,5.2,-,**,35.1,(X),(X),(X),39.6,(X),(X),(X),27.7,(X),(X),(X)
8600000US95429,95429,ZCTA5 95429,28,24,51538,20315,100.0,56.0,51538,20315,0.0,56.0,-,**,0.0,56.0,-,**,0.0,56.0,-,**,0.0,56.0,-,**,0.0,56.0,-,**,0.0,56.0,-,**,0.0,56.0,-,**,100.0,56.0,51538,20315,0.0,56.0,-,**,0.0,56.0,-,**,89.3,28.7,51250,15348,10.7,28.7,-,**,22,20,-,**,0.0,63.2,-,**,100.0,63.2,-,**,100.0,63.2,-,**,0.0,63.2,-,**,0.0,63.2,-,**,6,10,-,**,0.0,100.0,-,**,0.0,100.0,-,**,0.0,100.0,-,**,100.0,100.0,-,**,100.0,100.0,-,**,0.0,100.0,-,**,10.7,(X),(X),(X),13.6,(X),(X),(X),0.0,(X),(X),(X)
8600000US95430,95430,ZCTA5 95430,0,12,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,0,12,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,0,12,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,(X),(X),(X),-,(X),(X),(X),-,(X),(X),(X)
